gene_name	uniprot	is_complex	protein_name	complex_name	id_cp_interaction	Basophils LN	Basophils pri	CAF LN	CAF pri	CD8+ NKT-like LN	CD8+ NKT-like pri	Effector CD8+ T LN	Effector CD8+ T pri	Luminal LN	Luminal pri	Macrophages LN	Macrophages pri	Myeloid Dendritic LN	Myo LN	Myo pri	Naive B LN	Naive B pri	Naive CD4+ T LN	Naive CD4+ T pri	Neutrophils LN	Neutrophils pri	Plasma B LN	Plasma B pri	Plasmacytoid Dendritic LN	Plasmacytoid Dendritic pri
GLS2	Q9UI32	True	GLSL_HUMAN	Glutamate_byGLS2_and_SLC17A6	CPI-CC041297876	0.0	0.0	0.0	0.006	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.023	0.041	0.0	0.0	0.0	0.0	0.0	0.0
GLS2	Q9UI32	True	GLSL_HUMAN	Glutamate_byGLS2_and_SLC17A6	CPI-CC0B72458CD	0.0	0.0	0.0	0.006	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.023	0.041	0.0	0.0	0.0	0.0	0.0	0.0
GLS2	Q9UI32	True	GLSL_HUMAN	Glutamate_byGLS2_and_SLC17A7	CPI-CS0D1727332	0.0	0.0	0.0	0.025	0.0	0.009	0.0	0.009	0.061	0.057	0.0	0.0	0.0	0.0	0.002	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GLS2	Q9UI32	True	GLSL_HUMAN	Glutamate_byGLS2_and_SLC17A7	CPI-CS07CF0C9B9	0.0	0.0	0.0	0.025	0.0	0.009	0.0	0.009	0.061	0.057	0.0	0.0	0.0	0.0	0.002	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GLS2	Q9UI32	True	GLSL_HUMAN	Glutamate_byGLS2_and_SLC17A7	CPI-CS0FBD9A478	0.0	0.0	0.0	0.025	0.0	0.009	0.0	0.009	0.061	0.057	0.0	0.0	0.0	0.0	0.002	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GLS2	Q9UI32	True	GLSL_HUMAN	Glutamate_byGLS2_and_SLC17A7	CPI-CS08AE2D9A9	0.0	0.0	0.0	0.025	0.0	0.009	0.0	0.009	0.061	0.057	0.0	0.0	0.0	0.0	0.002	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GLS2	Q9UI32	True	GLSL_HUMAN	Glutamate_byGLS2_and_SLC17A7	CPI-CS0AB98CF4B	0.0	0.0	0.0	0.025	0.0	0.009	0.0	0.009	0.061	0.057	0.0	0.0	0.0	0.0	0.002	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GLS2	Q9UI32	True	GLSL_HUMAN	Glutamate_byGLS2_and_SLC17A7	CPI-CS0940331BF	0.0	0.0	0.0	0.025	0.0	0.009	0.0	0.009	0.061	0.057	0.0	0.0	0.0	0.0	0.002	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GLS2	Q9UI32	True	GLSL_HUMAN	Glutamate_byGLS2_and_SLC17A7	CPI-CS0D1DC5DFD	0.0	0.0	0.0	0.025	0.0	0.009	0.0	0.009	0.061	0.057	0.0	0.0	0.0	0.0	0.002	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GLS2	Q9UI32	True	GLSL_HUMAN	Glutamate_byGLS2_and_SLC17A7	CPI-CS059F4ED23	0.0	0.0	0.0	0.025	0.0	0.009	0.0	0.009	0.061	0.057	0.0	0.0	0.0	0.0	0.002	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GLS2	Q9UI32	True	GLSL_HUMAN	Glutamate_byGLS2_and_SLC17A7	CPI-CS0EC77FC9C	0.0	0.0	0.0	0.025	0.0	0.009	0.0	0.009	0.061	0.057	0.0	0.0	0.0	0.0	0.002	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GLS2	Q9UI32	True	GLSL_HUMAN	Glutamate_byGLS2_and_SLC17A7	CPI-CS0AE7F1FB9	0.0	0.0	0.0	0.025	0.0	0.009	0.0	0.009	0.061	0.057	0.0	0.0	0.0	0.0	0.002	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GLS2	Q9UI32	True	GLSL_HUMAN	Glutamate_byGLS2_and_SLC17A7	CPI-CS09CFDCF78	0.0	0.0	0.0	0.025	0.0	0.009	0.0	0.009	0.061	0.057	0.0	0.0	0.0	0.0	0.002	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GLS2	Q9UI32	True	GLSL_HUMAN	Glutamate_byGLS2_and_SLC17A7	CPI-CS0BA5C6CCB	0.0	0.0	0.0	0.025	0.0	0.009	0.0	0.009	0.061	0.057	0.0	0.0	0.0	0.0	0.002	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GLS2	Q9UI32	True	GLSL_HUMAN	Glutamate_byGLS2_and_SLC17A7	CPI-CS0EC6271ED	0.0	0.0	0.0	0.025	0.0	0.009	0.0	0.009	0.061	0.057	0.0	0.0	0.0	0.0	0.002	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GLS2	Q9UI32	True	GLSL_HUMAN	Glutamate_byGLS2_and_SLC17A7	CPI-CS004BB0890	0.0	0.0	0.0	0.025	0.0	0.009	0.0	0.009	0.061	0.057	0.0	0.0	0.0	0.0	0.002	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GLS2	Q9UI32	True	GLSL_HUMAN	Glutamate_byGLS2_and_SLC17A7	CPI-CS00A95D069	0.0	0.0	0.0	0.025	0.0	0.009	0.0	0.009	0.061	0.057	0.0	0.0	0.0	0.0	0.002	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GLS2	Q9UI32	True	GLSL_HUMAN	Glutamate_byGLS2_and_SLC17A7	CPI-CC047030A36	0.0	0.0	0.0	0.025	0.0	0.009	0.0	0.009	0.061	0.057	0.0	0.0	0.0	0.0	0.002	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GLS2	Q9UI32	True	GLSL_HUMAN	Glutamate_byGLS2_and_SLC17A7	CPI-CC032282108	0.0	0.0	0.0	0.025	0.0	0.009	0.0	0.009	0.061	0.057	0.0	0.0	0.0	0.0	0.002	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GLS2	Q9UI32	True	GLSL_HUMAN	Glutamate_byGLS2_and_SLC17A7	CPI-CC00FD66B07	0.0	0.0	0.0	0.025	0.0	0.009	0.0	0.009	0.061	0.057	0.0	0.0	0.0	0.0	0.002	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GLS2	Q9UI32	True	GLSL_HUMAN	Glutamate_byGLS2_and_SLC17A7	CPI-CC0145A96BC	0.0	0.0	0.0	0.025	0.0	0.009	0.0	0.009	0.061	0.057	0.0	0.0	0.0	0.0	0.002	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GLS2	Q9UI32	True	GLSL_HUMAN	Glutamate_byGLS2_and_SLC17A7	CPI-CC08CAFBA94	0.0	0.0	0.0	0.025	0.0	0.009	0.0	0.009	0.061	0.057	0.0	0.0	0.0	0.0	0.002	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GLS2	Q9UI32	True	GLSL_HUMAN	Glutamate_byGLS2_and_SLC17A7	CPI-CC032B985F7	0.0	0.0	0.0	0.025	0.0	0.009	0.0	0.009	0.061	0.057	0.0	0.0	0.0	0.0	0.002	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GLS2	Q9UI32	True	GLSL_HUMAN	Glutamate_byGLS2_and_SLC17A7	CPI-CC0FE97618B	0.0	0.0	0.0	0.025	0.0	0.009	0.0	0.009	0.061	0.057	0.0	0.0	0.0	0.0	0.002	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GLS2	Q9UI32	True	GLSL_HUMAN	Glutamate_byGLS2_and_SLC17A7	CPI-CC0B845D70B	0.0	0.0	0.0	0.025	0.0	0.009	0.0	0.009	0.061	0.057	0.0	0.0	0.0	0.0	0.002	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GLS2	Q9UI32	True	GLSL_HUMAN	Glutamate_byGLS2_and_SLC17A7	CPI-CC0F0E50ABC	0.0	0.0	0.0	0.025	0.0	0.009	0.0	0.009	0.061	0.057	0.0	0.0	0.0	0.0	0.002	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GLS2	Q9UI32	True	GLSL_HUMAN	Glutamate_byGLS2_and_SLC17A7	CPI-CC0AA96E404	0.0	0.0	0.0	0.025	0.0	0.009	0.0	0.009	0.061	0.057	0.0	0.0	0.0	0.0	0.002	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
GLS2	Q9UI32	True	GLSL_HUMAN	Glutamate_byGLS2_and_SLC17A8	CPI-CS0B9399ADE	0.0	0.0	0.0	0.001	0.0	0.022	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.015	0.059	0.0	0.0	0.041	0.0	0.0	0.0	0.0	0.0	0.044
GLS2	Q9UI32	True	GLSL_HUMAN	Glutamate_byGLS2_and_SLC17A8	CPI-CS037E61225	0.0	0.0	0.0	0.001	0.0	0.022	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.015	0.059	0.0	0.0	0.041	0.0	0.0	0.0	0.0	0.0	0.044
GLS2	Q9UI32	True	GLSL_HUMAN	Glutamate_byGLS2_and_SLC17A8	CPI-CS071E7684F	0.0	0.0	0.0	0.001	0.0	0.022	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.015	0.059	0.0	0.0	0.041	0.0	0.0	0.0	0.0	0.0	0.044
GLS2	Q9UI32	True	GLSL_HUMAN	Glutamate_byGLS2_and_SLC17A8	CPI-CS07CDBB858	0.0	0.0	0.0	0.001	0.0	0.022	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.015	0.059	0.0	0.0	0.041	0.0	0.0	0.0	0.0	0.0	0.044
GLS2	Q9UI32	True	GLSL_HUMAN	Glutamate_byGLS2_and_SLC17A8	CPI-CS00271E4F9	0.0	0.0	0.0	0.001	0.0	0.022	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.015	0.059	0.0	0.0	0.041	0.0	0.0	0.0	0.0	0.0	0.044
GLS2	Q9UI32	True	GLSL_HUMAN	Glutamate_byGLS2_and_SLC17A8	CPI-CS0C7259F7C	0.0	0.0	0.0	0.001	0.0	0.022	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.015	0.059	0.0	0.0	0.041	0.0	0.0	0.0	0.0	0.0	0.044
GLS2	Q9UI32	True	GLSL_HUMAN	Glutamate_byGLS2_and_SLC17A8	CPI-CS0AB128395	0.0	0.0	0.0	0.001	0.0	0.022	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.015	0.059	0.0	0.0	0.041	0.0	0.0	0.0	0.0	0.0	0.044
GLS2	Q9UI32	True	GLSL_HUMAN	Glutamate_byGLS2_and_SLC17A8	CPI-CS0416CB0F5	0.0	0.0	0.0	0.001	0.0	0.022	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.015	0.059	0.0	0.0	0.041	0.0	0.0	0.0	0.0	0.0	0.044
GLS2	Q9UI32	True	GLSL_HUMAN	Glutamate_byGLS2_and_SLC17A8	CPI-CS090CDDA91	0.0	0.0	0.0	0.001	0.0	0.022	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.015	0.059	0.0	0.0	0.041	0.0	0.0	0.0	0.0	0.0	0.044
GLS2	Q9UI32	True	GLSL_HUMAN	Glutamate_byGLS2_and_SLC17A8	CPI-CS0A5B00FEC	0.0	0.0	0.0	0.001	0.0	0.022	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.015	0.059	0.0	0.0	0.041	0.0	0.0	0.0	0.0	0.0	0.044
GLS2	Q9UI32	True	GLSL_HUMAN	Glutamate_byGLS2_and_SLC17A8	CPI-CS00323BD9A	0.0	0.0	0.0	0.001	0.0	0.022	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.015	0.059	0.0	0.0	0.041	0.0	0.0	0.0	0.0	0.0	0.044
GLS2	Q9UI32	True	GLSL_HUMAN	Glutamate_byGLS2_and_SLC17A8	CPI-CS0A5C5F9DF	0.0	0.0	0.0	0.001	0.0	0.022	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.015	0.059	0.0	0.0	0.041	0.0	0.0	0.0	0.0	0.0	0.044
GLS2	Q9UI32	True	GLSL_HUMAN	Glutamate_byGLS2_and_SLC17A8	CPI-CS0B8F51188	0.0	0.0	0.0	0.001	0.0	0.022	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.015	0.059	0.0	0.0	0.041	0.0	0.0	0.0	0.0	0.0	0.044
GLS2	Q9UI32	True	GLSL_HUMAN	Glutamate_byGLS2_and_SLC17A8	CPI-CS00B734C46	0.0	0.0	0.0	0.001	0.0	0.022	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.015	0.059	0.0	0.0	0.041	0.0	0.0	0.0	0.0	0.0	0.044
GLS2	Q9UI32	True	GLSL_HUMAN	Glutamate_byGLS2_and_SLC17A8	CPI-CS01BC2C4FF	0.0	0.0	0.0	0.001	0.0	0.022	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.015	0.059	0.0	0.0	0.041	0.0	0.0	0.0	0.0	0.0	0.044
GLS2	Q9UI32	True	GLSL_HUMAN	Glutamate_byGLS2_and_SLC17A8	CPI-CC01ABA8B9E	0.0	0.0	0.0	0.001	0.0	0.022	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.015	0.059	0.0	0.0	0.041	0.0	0.0	0.0	0.0	0.0	0.044
GLS2	Q9UI32	True	GLSL_HUMAN	Glutamate_byGLS2_and_SLC17A8	CPI-CC02F47F87C	0.0	0.0	0.0	0.001	0.0	0.022	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.015	0.059	0.0	0.0	0.041	0.0	0.0	0.0	0.0	0.0	0.044
GLS2	Q9UI32	True	GLSL_HUMAN	Glutamate_byGLS2_and_SLC17A8	CPI-CC0E019A0C0	0.0	0.0	0.0	0.001	0.0	0.022	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.015	0.059	0.0	0.0	0.041	0.0	0.0	0.0	0.0	0.0	0.044
GLS2	Q9UI32	True	GLSL_HUMAN	Glutamate_byGLS2_and_SLC17A8	CPI-CC0212DA3AE	0.0	0.0	0.0	0.001	0.0	0.022	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.015	0.059	0.0	0.0	0.041	0.0	0.0	0.0	0.0	0.0	0.044
GLS2	Q9UI32	True	GLSL_HUMAN	Glutamate_byGLS2_and_SLC17A8	CPI-CC0D4DB34E9	0.0	0.0	0.0	0.001	0.0	0.022	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.015	0.059	0.0	0.0	0.041	0.0	0.0	0.0	0.0	0.0	0.044
GLS2	Q9UI32	True	GLSL_HUMAN	Glutamate_byGLS2_and_SLC17A8	CPI-CC08537FF5B	0.0	0.0	0.0	0.001	0.0	0.022	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.015	0.059	0.0	0.0	0.041	0.0	0.0	0.0	0.0	0.0	0.044
GLS2	Q9UI32	True	GLSL_HUMAN	Glutamate_byGLS2_and_SLC17A8	CPI-CC033072405	0.0	0.0	0.0	0.001	0.0	0.022	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.015	0.059	0.0	0.0	0.041	0.0	0.0	0.0	0.0	0.0	0.044
GLS2	Q9UI32	True	GLSL_HUMAN	Glutamate_byGLS2_and_SLC17A8	CPI-CC084ABBDE8	0.0	0.0	0.0	0.001	0.0	0.022	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.015	0.059	0.0	0.0	0.041	0.0	0.0	0.0	0.0	0.0	0.044
GLS2	Q9UI32	True	GLSL_HUMAN	Glutamate_byGLS2_and_SLC17A8	CPI-CC00A4CC26C	0.0	0.0	0.0	0.001	0.0	0.022	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.015	0.059	0.0	0.0	0.041	0.0	0.0	0.0	0.0	0.0	0.044
GLS2	Q9UI32	True	GLSL_HUMAN	Glutamate_byGLS2_and_SLC17A8	CPI-CC02D7E1CD1	0.0	0.0	0.0	0.001	0.0	0.022	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.015	0.059	0.0	0.0	0.041	0.0	0.0	0.0	0.0	0.0	0.044
GLS2	Q9UI32	True	GLSL_HUMAN	Glutamate_byGLS2_and_SLC1A1	CPI-CS0933776AC	0.0	0.0	0.0	0.025	0.0	0.022	0.0	0.035	0.156	0.158	0.0	0.0	0.0	0.0	0.016	0.0	0.0	0.129	0.041	0.0	0.0	0.0	0.0	0.0	0.072
GLS2	Q9UI32	True	GLSL_HUMAN	Glutamate_byGLS2_and_SLC1A1	CPI-CS0E5DBD27E	0.0	0.0	0.0	0.025	0.0	0.022	0.0	0.035	0.156	0.158	0.0	0.0	0.0	0.0	0.016	0.0	0.0	0.129	0.041	0.0	0.0	0.0	0.0	0.0	0.072
GLS2	Q9UI32	True	GLSL_HUMAN	Glutamate_byGLS2_and_SLC1A1	CPI-CS0899E9304	0.0	0.0	0.0	0.025	0.0	0.022	0.0	0.035	0.156	0.158	0.0	0.0	0.0	0.0	0.016	0.0	0.0	0.129	0.041	0.0	0.0	0.0	0.0	0.0	0.072
GLS2	Q9UI32	True	GLSL_HUMAN	Glutamate_byGLS2_and_SLC1A1	CPI-CS06451E34A	0.0	0.0	0.0	0.025	0.0	0.022	0.0	0.035	0.156	0.158	0.0	0.0	0.0	0.0	0.016	0.0	0.0	0.129	0.041	0.0	0.0	0.0	0.0	0.0	0.072
GLS2	Q9UI32	True	GLSL_HUMAN	Glutamate_byGLS2_and_SLC1A1	CPI-CS0DD8D3E0E	0.0	0.0	0.0	0.025	0.0	0.022	0.0	0.035	0.156	0.158	0.0	0.0	0.0	0.0	0.016	0.0	0.0	0.129	0.041	0.0	0.0	0.0	0.0	0.0	0.072
GLS2	Q9UI32	True	GLSL_HUMAN	Glutamate_byGLS2_and_SLC1A1	CPI-CS048A34709	0.0	0.0	0.0	0.025	0.0	0.022	0.0	0.035	0.156	0.158	0.0	0.0	0.0	0.0	0.016	0.0	0.0	0.129	0.041	0.0	0.0	0.0	0.0	0.0	0.072
GLS2	Q9UI32	True	GLSL_HUMAN	Glutamate_byGLS2_and_SLC1A1	CPI-CS01D65FEFD	0.0	0.0	0.0	0.025	0.0	0.022	0.0	0.035	0.156	0.158	0.0	0.0	0.0	0.0	0.016	0.0	0.0	0.129	0.041	0.0	0.0	0.0	0.0	0.0	0.072
GLS2	Q9UI32	True	GLSL_HUMAN	Glutamate_byGLS2_and_SLC1A1	CPI-CS089C871BA	0.0	0.0	0.0	0.025	0.0	0.022	0.0	0.035	0.156	0.158	0.0	0.0	0.0	0.0	0.016	0.0	0.0	0.129	0.041	0.0	0.0	0.0	0.0	0.0	0.072
GLS2	Q9UI32	True	GLSL_HUMAN	Glutamate_byGLS2_and_SLC1A1	CPI-CS0286AF8D6	0.0	0.0	0.0	0.025	0.0	0.022	0.0	0.035	0.156	0.158	0.0	0.0	0.0	0.0	0.016	0.0	0.0	0.129	0.041	0.0	0.0	0.0	0.0	0.0	0.072
GLS2	Q9UI32	True	GLSL_HUMAN	Glutamate_byGLS2_and_SLC1A1	CPI-CS081D8412E	0.0	0.0	0.0	0.025	0.0	0.022	0.0	0.035	0.156	0.158	0.0	0.0	0.0	0.0	0.016	0.0	0.0	0.129	0.041	0.0	0.0	0.0	0.0	0.0	0.072
GLS2	Q9UI32	True	GLSL_HUMAN	Glutamate_byGLS2_and_SLC1A1	CPI-CS0041BE443	0.0	0.0	0.0	0.025	0.0	0.022	0.0	0.035	0.156	0.158	0.0	0.0	0.0	0.0	0.016	0.0	0.0	0.129	0.041	0.0	0.0	0.0	0.0	0.0	0.072
GLS2	Q9UI32	True	GLSL_HUMAN	Glutamate_byGLS2_and_SLC1A1	CPI-CS05B11F2F4	0.0	0.0	0.0	0.025	0.0	0.022	0.0	0.035	0.156	0.158	0.0	0.0	0.0	0.0	0.016	0.0	0.0	0.129	0.041	0.0	0.0	0.0	0.0	0.0	0.072
GLS2	Q9UI32	True	GLSL_HUMAN	Glutamate_byGLS2_and_SLC1A1	CPI-CS05610B89F	0.0	0.0	0.0	0.025	0.0	0.022	0.0	0.035	0.156	0.158	0.0	0.0	0.0	0.0	0.016	0.0	0.0	0.129	0.041	0.0	0.0	0.0	0.0	0.0	0.072
GLS2	Q9UI32	True	GLSL_HUMAN	Glutamate_byGLS2_and_SLC1A1	CPI-CS00061350E	0.0	0.0	0.0	0.025	0.0	0.022	0.0	0.035	0.156	0.158	0.0	0.0	0.0	0.0	0.016	0.0	0.0	0.129	0.041	0.0	0.0	0.0	0.0	0.0	0.072
GLS2	Q9UI32	True	GLSL_HUMAN	Glutamate_byGLS2_and_SLC1A1	CPI-CS0A14FBC54	0.0	0.0	0.0	0.025	0.0	0.022	0.0	0.035	0.156	0.158	0.0	0.0	0.0	0.0	0.016	0.0	0.0	0.129	0.041	0.0	0.0	0.0	0.0	0.0	0.072
GLS2	Q9UI32	True	GLSL_HUMAN	Glutamate_byGLS2_and_SLC1A1	CPI-CC007CF847B	0.0	0.0	0.0	0.025	0.0	0.022	0.0	0.035	0.156	0.158	0.0	0.0	0.0	0.0	0.016	0.0	0.0	0.129	0.041	0.0	0.0	0.0	0.0	0.0	0.072
GLS2	Q9UI32	True	GLSL_HUMAN	Glutamate_byGLS2_and_SLC1A1	CPI-CC05A802EBC	0.0	0.0	0.0	0.025	0.0	0.022	0.0	0.035	0.156	0.158	0.0	0.0	0.0	0.0	0.016	0.0	0.0	0.129	0.041	0.0	0.0	0.0	0.0	0.0	0.072
GLS2	Q9UI32	True	GLSL_HUMAN	Glutamate_byGLS2_and_SLC1A1	CPI-CC0160048A0	0.0	0.0	0.0	0.025	0.0	0.022	0.0	0.035	0.156	0.158	0.0	0.0	0.0	0.0	0.016	0.0	0.0	0.129	0.041	0.0	0.0	0.0	0.0	0.0	0.072
GLS2	Q9UI32	True	GLSL_HUMAN	Glutamate_byGLS2_and_SLC1A1	CPI-CC08EE84AE8	0.0	0.0	0.0	0.025	0.0	0.022	0.0	0.035	0.156	0.158	0.0	0.0	0.0	0.0	0.016	0.0	0.0	0.129	0.041	0.0	0.0	0.0	0.0	0.0	0.072
GLS2	Q9UI32	True	GLSL_HUMAN	Glutamate_byGLS2_and_SLC1A1	CPI-CC086C2B918	0.0	0.0	0.0	0.025	0.0	0.022	0.0	0.035	0.156	0.158	0.0	0.0	0.0	0.0	0.016	0.0	0.0	0.129	0.041	0.0	0.0	0.0	0.0	0.0	0.072
GLS2	Q9UI32	True	GLSL_HUMAN	Glutamate_byGLS2_and_SLC1A1	CPI-CC0E8B3C37F	0.0	0.0	0.0	0.025	0.0	0.022	0.0	0.035	0.156	0.158	0.0	0.0	0.0	0.0	0.016	0.0	0.0	0.129	0.041	0.0	0.0	0.0	0.0	0.0	0.072
GLS2	Q9UI32	True	GLSL_HUMAN	Glutamate_byGLS2_and_SLC1A1	CPI-CC072B222EE	0.0	0.0	0.0	0.025	0.0	0.022	0.0	0.035	0.156	0.158	0.0	0.0	0.0	0.0	0.016	0.0	0.0	0.129	0.041	0.0	0.0	0.0	0.0	0.0	0.072
GLS2	Q9UI32	True	GLSL_HUMAN	Glutamate_byGLS2_and_SLC1A1	CPI-CC01F565028	0.0	0.0	0.0	0.025	0.0	0.022	0.0	0.035	0.156	0.158	0.0	0.0	0.0	0.0	0.016	0.0	0.0	0.129	0.041	0.0	0.0	0.0	0.0	0.0	0.072
GLS2	Q9UI32	True	GLSL_HUMAN	Glutamate_byGLS2_and_SLC1A1	CPI-CC01F8CA118	0.0	0.0	0.0	0.025	0.0	0.022	0.0	0.035	0.156	0.158	0.0	0.0	0.0	0.0	0.016	0.0	0.0	0.129	0.041	0.0	0.0	0.0	0.0	0.0	0.072
GLS2	Q9UI32	True	GLSL_HUMAN	Glutamate_byGLS2_and_SLC1A1	CPI-CC07C08B2DE	0.0	0.0	0.0	0.025	0.0	0.022	0.0	0.035	0.156	0.158	0.0	0.0	0.0	0.0	0.016	0.0	0.0	0.129	0.041	0.0	0.0	0.0	0.0	0.0	0.072
GLS2	Q9UI32	True	GLSL_HUMAN	Glutamate_byGLS2_and_SLC1A2	CPI-CS084C627C7	0.0	0.0	0.0	0.025	0.0	0.022	0.0	0.047	0.045	0.074	0.0	0.0	0.0	0.0	0.016	0.059	0.0	0.075	0.041	0.0	0.0	0.0	0.0	0.0	0.0
GLS2	Q9UI32	True	GLSL_HUMAN	Glutamate_byGLS2_and_SLC1A2	CPI-CS07040A8BB	0.0	0.0	0.0	0.025	0.0	0.022	0.0	0.047	0.045	0.074	0.0	0.0	0.0	0.0	0.016	0.059	0.0	0.075	0.041	0.0	0.0	0.0	0.0	0.0	0.0
GLS2	Q9UI32	True	GLSL_HUMAN	Glutamate_byGLS2_and_SLC1A2	CPI-CS0B607E7E2	0.0	0.0	0.0	0.025	0.0	0.022	0.0	0.047	0.045	0.074	0.0	0.0	0.0	0.0	0.016	0.059	0.0	0.075	0.041	0.0	0.0	0.0	0.0	0.0	0.0
GLS2	Q9UI32	True	GLSL_HUMAN	Glutamate_byGLS2_and_SLC1A2	CPI-CS0CC3AA145	0.0	0.0	0.0	0.025	0.0	0.022	0.0	0.047	0.045	0.074	0.0	0.0	0.0	0.0	0.016	0.059	0.0	0.075	0.041	0.0	0.0	0.0	0.0	0.0	0.0
GLS2	Q9UI32	True	GLSL_HUMAN	Glutamate_byGLS2_and_SLC1A2	CPI-CS04F05F7CF	0.0	0.0	0.0	0.025	0.0	0.022	0.0	0.047	0.045	0.074	0.0	0.0	0.0	0.0	0.016	0.059	0.0	0.075	0.041	0.0	0.0	0.0	0.0	0.0	0.0
GLS2	Q9UI32	True	GLSL_HUMAN	Glutamate_byGLS2_and_SLC1A2	CPI-CS01E5ABF3E	0.0	0.0	0.0	0.025	0.0	0.022	0.0	0.047	0.045	0.074	0.0	0.0	0.0	0.0	0.016	0.059	0.0	0.075	0.041	0.0	0.0	0.0	0.0	0.0	0.0
GLS2	Q9UI32	True	GLSL_HUMAN	Glutamate_byGLS2_and_SLC1A2	CPI-CS053847508	0.0	0.0	0.0	0.025	0.0	0.022	0.0	0.047	0.045	0.074	0.0	0.0	0.0	0.0	0.016	0.059	0.0	0.075	0.041	0.0	0.0	0.0	0.0	0.0	0.0
GLS2	Q9UI32	True	GLSL_HUMAN	Glutamate_byGLS2_and_SLC1A2	CPI-CS070B19B57	0.0	0.0	0.0	0.025	0.0	0.022	0.0	0.047	0.045	0.074	0.0	0.0	0.0	0.0	0.016	0.059	0.0	0.075	0.041	0.0	0.0	0.0	0.0	0.0	0.0
GLS2	Q9UI32	True	GLSL_HUMAN	Glutamate_byGLS2_and_SLC1A2	CPI-CS0916EF39D	0.0	0.0	0.0	0.025	0.0	0.022	0.0	0.047	0.045	0.074	0.0	0.0	0.0	0.0	0.016	0.059	0.0	0.075	0.041	0.0	0.0	0.0	0.0	0.0	0.0
